,Date,Channel,Username,Message,Tag_owner,Cleanest_message,Scores
42,2023-01-28 23:55:42,denims ,mr_duko,like the month adin ross got,0,like,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}"
43,2023-01-28 23:55:44,denims ,jesterbrymstone,it mean no clear time has been decided,0,clear ha,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.2924}"
44,2023-01-28 23:55:47,denims ,bagelsandloadedlox,i'm impressed by the one guy in this chat who's just committed to being consistently cringe,0,impress commit,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.6369}"
45,2023-01-28 23:55:48,denims ,veggietableh,@navak4seven then you are literally being oppressed by white u.s. imperialism why are you simping for the people that destroy you you fucking dolt omegadance,0,destroy fuck,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.765}"
46,2023-01-28 23:55:49,denims ,hasan_lurker,he'll be fine prayge,0,fine,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.2023}"
47,2023-01-28 23:55:50,denims ,nemonal,definitely vs indefinitely is like flammable vs inflammable kappa,0,like Kappa,"{'neg': 0.211, 'neu': 0.423, 'pos': 0.366, 'compound': 0.296}"
48,2023-01-28 23:55:54,denims ,maikonix,hopefully he gets unbanned,0,hope,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.4019}"
49,2023-01-28 23:55:54,denims ,jiff_d,@pkpokeman well remember doc got banned,0,well ban,"{'neg': 0.33, 'neu': 0.44, 'pos': 0.231, 'compound': -0.2263}"
50,2023-01-28 23:55:57,denims ,fusion_x,erobb was permanently banned but appealed it down to 30 days,0,ban,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.25}"
51,2023-01-28 23:55:57,denims ,beantransfer,@navak4seven youre not even banned stop crying,0,ban stop,"{'neg': 0.27, 'neu': 0.349, 'pos': 0.381, 'compound': 0.069}"
52,2023-01-28 23:56:05,denims ,nextlifeafter,you only ban people of the same opinion then? sums @navak4seven,0,ban,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}"
53,2023-01-28 23:56:11,denims ,my_little_grey_name,we should really stop calling them bans and call them suspensions,0,stop ban,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3597}"
54,2023-01-28 23:56:13,denims ,pkpokeman,@jiff_d good point actually,0,good,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}"
55,2023-01-28 23:56:14,denims ,grzlyp1,@navak4seven shut yo bitch ass up,0,bitch ass,"{'neg': 0.646, 'neu': 0.354, 'pos': 0.0, 'compound': -0.8074}"
56,2023-01-28 23:56:16,denims ,jackburtonbt,@archreaper7 why are you in this chat then? everyone saying you and the 1 other chatter saying the same dumb shit is wrong. good luck in your life,0,dumb shit good luck,"{'neg': 0.257, 'neu': 0.591, 'pos': 0.152, 'compound': -0.6249}"
57,2023-01-28 23:56:20,denims ,obrigaah,@navak4seven you are not even banned kekl,0,ban,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.357}"
58,2023-01-28 23:56:27,denims ,veggietableh,god this chatter is so stupid its amazing,0,god stupid,"{'neg': 0.281, 'neu': 0.322, 'pos': 0.397, 'compound': 0.2017}"
59,2023-01-28 23:56:30,denims ,fireflowergoddess,aren't there ppl who have been banned for over a year with indef ban?,0,ban,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.765}"
60,2023-01-28 23:56:32,denims ,kxo72,@navak4seven you partly grew up in a country where you lived with people who were way more ethnically similar to you. also you can't speak on the black experience on black people in america or the rest of the west. respectfully stfu,0,respect,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4019}"
61,2023-01-28 23:56:33,denims ,jawnbedge,"@navak4seven your ""friends"" at best tolerate you",0,best,"{'neg': 0.0, 'neu': 0.407, 'pos': 0.593, 'compound': 0.8074}"
62,2023-01-28 23:56:33,denims ,satchmobronson,@veggietableh lol,0,lol,"{'neg': 0.0, 'neu': 0.167, 'pos': 0.833, 'compound': 0.7184}"
63,2023-01-28 23:56:34,denims ,starywars,"it ain't racist, but you really can't tell people to kiss themselves",0,kiss,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7013}"
64,2023-01-28 23:56:36,denims ,jiff_d,@fusion_x why did erobb get banned,0,ban,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.4588}"
65,2023-01-28 23:56:40,denims ,voodoo_in_witchspace,if you think its a racist rant its because you are a whiney little bitchboy racist peeposmile,0,racist rant whiney,"{'neg': 0.489, 'neu': 0.511, 'pos': 0.0, 'compound': -0.9085}"
66,2023-01-28 23:56:43,denims ,lilbrownied,"that chatter has a kink, yall.",0,ha,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
67,2023-01-28 23:56:49,denims ,whykillbeep,c word d:,0,D:,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}"
68,2023-01-28 23:56:58,denims ,jackburtonbt,@veggietableh oh wow everyone hear that! this dude has never experiance oppression! therefore it doesnt exist!,0,wow ha,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.6884}"
69,2023-01-28 23:56:59,denims ,thandrea_20,"@navak4seven, you are not cooking shit bro omegadance",0,shit,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.4449}"
70,2023-01-28 23:57:02,denims ,dean021,"@veggietableh i used to think that, and then realized i would get in trouble growing up without offending as much as my white peers.",0,offend,"{'neg': 0.096, 'neu': 0.747, 'pos': 0.157, 'compound': 0.1783}"
71,2023-01-28 23:57:03,denims ,lilijil,@jamesdm yeah i got you now & you right lmao it's just hard to not @ dickheads sometimes when they talk out their ass,0,yeah lao hard dickhead ass,"{'neg': 0.163, 'neu': 0.664, 'pos': 0.173, 'compound': 0.0772}"
72,2023-01-28 23:57:05,denims ,fireflowergoddess,racism is a systemic reality,0,racism,"{'neg': 0.506, 'neu': 0.494, 'pos': 0.0, 'compound': -0.6249}"
73,2023-01-28 23:57:06,denims ,fusion_x,"@jiff_d erobb told a community member in an offline chat he was gonna beat them at twitchcon, except it was a meme in his community and not serious but twitch took it seriously",0,serious,"{'neg': 0.096, 'neu': 0.872, 'pos': 0.032, 'compound': -0.2935}"
74,2023-01-28 23:57:08,denims ,anxiousdumpling,@navak4seven why are you having conversations with yourself in a twitch chat lmao it's so sad,0,lao sad,"{'neg': 0.166, 'neu': 0.687, 'pos': 0.147, 'compound': -0.101}"
75,2023-01-28 23:57:09,denims ,meinekemanr6,"it’s interpersonal racism, just not that harmful",0,harm,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}"
76,2023-01-28 23:57:12,denims ,definitelynotdusto,yt ppl smell like mayonaise,0,like,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}"
77,2023-01-28 23:57:12,denims ,oiled_pebbles,cmonnn us crackers are blatantly winning in a broken system and people still think we’re opressed omegalul,0,win broken OMEGALUL,"{'neg': 0.132, 'neu': 0.596, 'pos': 0.272, 'compound': 0.5106}"
78,2023-01-28 23:57:12,denims ,fson_,twitch has a very different opinion on the c word tho,0,ha,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
79,2023-01-28 23:57:12,denims ,grzlyp1,@navak4seven you cooking dick meat stew,0,dick,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.5106}"
80,2023-01-28 23:57:14,denims ,veggietableh,@navak4seven you've never experienced any kind of racism or struggle for being brown? you haven't been accosted by tsa? you haven't been hassled for being an a-rab? none of your friends or family has experienced any racism?,0,kind racism friend ha,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.9361}"
81,2023-01-28 23:57:15,denims ,kxo72,racism is also interpersonal. but its more so systemic,0,racism,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.3716}"
82,2023-01-28 23:57:15,denims ,absyn__,@thandrea_20 he's just ban fishing,0,ban,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.5574}"
83,2023-01-28 23:57:16,denims ,navak4seven,i've never experienced racism in america and i'm a middle eastern brown guy who grew up in texas @denims,0,racism,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.5096}"
84,2023-01-28 23:57:16,denims ,pkpokeman,"as a white man there is no way this was racist at all, you cannot be racist in any meaningful way to the group that is ""in power"" in one way or another, it is just ridiculous reactionary shit",0,racist shit,"{'neg': 0.242, 'neu': 0.649, 'pos': 0.109, 'compound': -0.777}"
85,2023-01-28 23:57:18,denims ,bigmano23,no hes not hes talking about destiny a youtube streamer and racist viewers @denims,0,racist,"{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.7351}"
86,2023-01-28 23:57:18,denims ,astromias,yep,0,yep,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}"
87,2023-01-28 23:57:19,denims ,fellini_fiend,@thandrea_20 they cooking with mayo and it’s disgusting,0,disgust,"{'neg': 0.327, 'neu': 0.673, 'pos': 0.0, 'compound': -0.5267}"
88,2023-01-28 23:57:22,denims ,vision_of_elsewhere,pepela d deserves a perma for racism,0,racism,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}"
89,2023-01-28 23:57:22,denims ,starbuckswitch,yep,0,yep,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}"
90,2023-01-28 23:57:23,denims ,thesparrow_gray,@denims they literally did the same thing to a gta rp stream when she was being harassed by a person pretending to be hittler,0,harass pretend,"{'neg': 0.13, 'neu': 0.818, 'pos': 0.052, 'compound': -0.4767}"
91,2023-01-28 23:57:25,denims ,chrig666,@navak4seven white man pretends to be poc,0,pretend,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.1027}"
92,2023-01-28 23:57:26,denims ,overshotlyric,yep,0,yep,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}"
93,2023-01-28 23:57:34,denims ,veggietableh,@navak4seven oh so you're just lying lmfao,0,lao,"{'neg': 0.301, 'neu': 0.411, 'pos': 0.288, 'compound': -0.0422}"
94,2023-01-28 23:57:34,denims ,scare_crow_n,@navak4seven nobody cares kekw,0,care,"{'neg': 0.0, 'neu': 0.2, 'pos': 0.8, 'compound': 0.8402}"
95,2023-01-28 23:57:34,denims ,homaosapian,@navak4seven you think you're cooking but thats just your hand in the toaster xd,0,hand XD,"{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.8885}"
96,2023-01-28 23:57:35,denims ,satchmobronson,@denims true actually!,0,true,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.4753}"
97,2023-01-28 23:57:38,denims ,fusion_x,yeah i was surprised asmon got away with that completely i thought he was a goner when that came out,0,yeah,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4767}"
98,2023-01-28 23:57:42,denims ,afroaltruism,if you think that's bad you should come on down to our next klan meeting brother kkona,0,bad,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.5423}"
99,2023-01-28 23:57:43,denims ,jiff_d,@fusion_x ohh yeah i only ever heard a tiny bit of that story,0,yeah,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}"
100,2023-01-28 23:57:44,denims ,kxo72,to people being toxic to him and prolly racist cause he left an org,0,racist,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.6124}"
101,2023-01-28 23:57:44,denims ,archreaper7,he got banned for ban evasion though,0,ban,"{'neg': 0.569, 'neu': 0.431, 'pos': 0.0, 'compound': -0.765}"
102,2023-01-28 23:57:45,denims ,jamesdm,"@lilijil, i do it all the time haha i was just hoping we could avoid the c word discourse again but i was never gonna stop it pepehands",0,haha hope avoid stop,"{'neg': 0.05, 'neu': 0.754, 'pos': 0.196, 'compound': 0.5621}"
103,2023-01-28 23:57:47,denims ,navak4seven,i come from the middle east bro lol,0,lol,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.7184}"
104,2023-01-28 23:57:51,denims ,jeemstate,@navak4seven cool anecdote when there's literally countless examples of ppl experiencing it. how are you this stupid,0,cool stupid,"{'neg': 0.188, 'neu': 0.704, 'pos': 0.108, 'compound': -0.4019}"
105,2023-01-28 23:57:52,denims ,thetonebox,and you went into bio ok dude,0,ok,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}"
106,2023-01-28 23:57:52,denims ,doggyboness,@navak4seven so because you never experienced racism that means it doesn't exist? here is a medal,0,racism medal,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.7502}"
107,2023-01-28 23:57:53,denims ,astromias,bless your heart,0,bless heart,"{'neg': 0.0, 'neu': 0.125, 'pos': 0.875, 'compound': 0.7906}"
108,2023-01-28 23:57:55,denims ,socal_badfish,must be nice,0,nice,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}"
109,2023-01-28 23:57:55,denims ,littlestar30,if anything the c word is more classist than racist,0,racist,"{'neg': 0.321, 'neu': 0.679, 'pos': 0.0, 'compound': -0.6444}"
110,2023-01-28 23:57:56,denims ,oiled_pebbles,no racism drake,0,racism,"{'neg': 0.0, 'neu': 0.378, 'pos': 0.622, 'compound': 0.5096}"
111,2023-01-28 23:58:01,denims ,sidonie_25,must be white lol,0,lol,"{'neg': 0.0, 'neu': 0.375, 'pos': 0.625, 'compound': 0.7184}"
112,2023-01-28 23:58:01,denims ,starbuckswitch,:child: :glowing_star:,0,child :glowing_star:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
113,2023-01-28 23:58:02,denims ,vyxzenlyxzen,bless his heart,0,bless heart,"{'neg': 0.0, 'neu': 0.125, 'pos': 0.875, 'compound': 0.7906}"
114,2023-01-28 23:58:03,denims ,oiled_pebbles,racism solved drake letsgo,0,racism,"{'neg': 0.5, 'neu': 0.244, 'pos': 0.256, 'compound': -0.4588}"
115,2023-01-28 23:58:03,denims ,hasanshrtdealer,yay didnt experience racism!,0,yay,"{'neg': 0.0, 'neu': 0.223, 'pos': 0.777, 'compound': 0.7897}"
116,2023-01-28 23:58:04,denims ,veggietableh,"@navak4seven being singled out by tsa for being brown every single time you fly is oppressive, but you're too dumb to recognize that",0,dumb,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.743}"
117,2023-01-28 23:58:04,denims ,pkpokeman,"i am white and i too have never experienced racism, weird how that works huh",0,weird,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5875}"
118,2023-01-28 23:58:04,denims ,bshap349,you also get no bitches but they exist,0,bitch,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.267}"
119,2023-01-28 23:58:05,denims ,greshark,@navak4seven this has no bearing on you having shit takes,0,ha shit,"{'neg': 0.42, 'neu': 0.58, 'pos': 0.0, 'compound': -0.7003}"
120,2023-01-28 23:58:09,denims ,relativistickillthistle,:trophy:,0,trophy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
121,2023-01-28 23:58:10,denims ,saxypandabear,edgy racist losers in chat omegalul qtccookie,0,racist loser OMEGALUL,"{'neg': 0.514, 'neu': 0.278, 'pos': 0.208, 'compound': -0.6597}"
122,2023-01-28 23:58:11,denims ,xcrimsonwolfx,socute isn't that so great lil guy,0,great,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.7384}"
123,2023-01-28 23:58:12,denims ,frostyfux,damn i guess everyone else must have been making it up if this one dude is fine,0,damn fine,"{'neg': 0.138, 'neu': 0.769, 'pos': 0.092, 'compound': -0.2263}"
124,2023-01-28 23:58:16,denims ,fusion_x,i want a cookie qtccookie,0,want,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.0772}"
125,2023-01-28 23:58:17,denims ,suburbanerrorist_,peepoclap racism is over chat,0,racism,"{'neg': 0.506, 'neu': 0.494, 'pos': 0.0, 'compound': -0.6249}"
126,2023-01-28 23:58:19,denims ,landstander1236,racism solved,0,racism,"{'neg': 0.661, 'neu': 0.0, 'pos': 0.339, 'compound': -0.4588}"
127,2023-01-28 23:58:20,denims ,oh2muchmilly,bruce wouldn't have been banned if he was in the hot tub category... ez,0,ban EZ,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.6098}"
128,2023-01-28 23:58:22,denims ,theseductivebruja,they get an oatmel raisin cookie for that :cookie:,0,cookies,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
129,2023-01-28 23:58:22,denims ,astromias,@navak4seven maybe cause your dumb,0,dumb,"{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.5106}"
130,2023-01-28 23:58:23,denims ,afroblaxicano,"throwback to that time i was in highschool, jogging to keep in shape cause i played football, and a lady asked if i stole anything. good times",0,play good,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.6486}"
131,2023-01-28 23:58:24,denims ,socialismiswhennofun,peepoclap racism is over,0,racism,"{'neg': 0.577, 'neu': 0.423, 'pos': 0.0, 'compound': -0.6249}"
132,2023-01-28 23:58:25,denims ,grzlyp1,@denims id pay you to talk to me like that,0,pay like,"{'neg': 0.118, 'neu': 0.672, 'pos': 0.21, 'compound': 0.2732}"
133,2023-01-28 23:58:27,denims ,mmmmmmmmmmmmmmmmmm_,white people think the c word is racist lul,0,racist LUL,"{'neg': 0.25, 'neu': 0.438, 'pos': 0.312, 'compound': 0.25}"
134,2023-01-28 23:58:27,denims ,gwenefarious,i hope you never experience oppression you widdle baby boo boi,0,hope,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}"
135,2023-01-28 23:58:28,denims ,veggietableh,@navak4seven because you were probably too stupid to recognize when someone was being racist to you,0,stupid racist,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.8126}"
136,2023-01-28 23:58:28,denims ,domiinicus,never experienced racism? did they never drive on any highways and not realize it split certain communities,0,certain,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.6591}"
137,2023-01-28 23:58:32,denims ,anythingtemporary,i've also never experienced racism in the us but i'm white and live in the uk,0,racism,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.284}"
138,2023-01-28 23:58:33,denims ,atlantictuna,d:,0,D:,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}"
139,2023-01-28 23:58:33,denims ,thetonebox,you were too dumb it sef did happen,0,dumb,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.5106}"
140,2023-01-28 23:58:34,denims ,veggietableh,kekl stop denbo,0,stop,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.296}"
141,2023-01-28 23:58:35,denims ,humansupriyo,momma's boy who never left the basement didnt get racism whaaat,0,racism,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5096}"
